,Unnamed: 0,Date,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day
4946,4946,25/06/2018,424,2,22.3,80,0.8,709,Summer,No Holiday,Yes
2782,2782,26/03/2018,662,22,10.7,58,1.4,600,Spring,No Holiday,Yes
717,717,30/12/2017,64,21,1.8,92,1.1,109,Winter,No Holiday,Yes
2502,2502,15/03/2018,10,6,14.4,96,0.7,453,Spring,No Holiday,Yes
4360,4360,31/05/2018,1550,16,27.3,38,2.9,1784,Spring,No Holiday,Yes
4171,4171,23/05/2018,2454,19,18.8,52,3.4,2000,Spring,No Holiday,Yes
8082,8082,02/11/2018,2314,18,14.6,42,1.4,1428,Autumn,No Holiday,Yes
8546,8546,22/11/2018,271,2,1.3,44,1.9,2000,Autumn,No Holiday,Yes
395,395,17/12/2017,189,11,-7.2,29,1.8,1926,Winter,No Holiday,Yes
7186,7186,26/09/2018,923,10,19.4,47,2.3,2000,Autumn,No Holiday,Yes
8601,8601,24/11/2018,24,9,0.3,97,3.0,34,Autumn,No Holiday,Yes
4492,4492,06/06/2018,332,4,19.2,68,0.8,1181,Summer,Holiday,Yes
1365,1365,26/01/2018,130,21,-14.1,36,1.8,1869,Winter,No Holiday,Yes
8336,8336,13/11/2018,1910,8,4.7,68,0.5,1032,Autumn,No Holiday,Yes
5917,5917,04/08/2018,703,13,33.6,54,3.7,1754,Summer,No Holiday,Yes
4968,4968,26/06/2018,1052,0,26.9,61,1.5,805,Summer,No Holiday,Yes
2914,2914,01/04/2018,566,10,14.7,61,2.0,945,Spring,No Holiday,Yes
5644,5644,24/07/2018,218,4,27.8,67,0.2,1982,Summer,No Holiday,Yes
3766,3766,06/05/2018,1290,22,16.4,80,1.2,2000,Spring,No Holiday,Yes
3440,3440,23/04/2018,25,8,8.8,95,2.8,519,Spring,No Holiday,Yes
7357,7357,03/10/2018,1849,13,22.5,40,2.6,1854,Autumn,Holiday,Yes
6806,6806,10/09/2018,1064,14,27.8,37,1.4,1983,Autumn,No Holiday,Yes
2143,2143,28/02/2018,426,7,5.5,59,2.8,448,Winter,No Holiday,Yes
5104,5104,01/07/2018,41,16,22.2,97,1.1,1745,Summer,No Holiday,Yes
5073,5073,30/06/2018,862,9,24.2,81,0.9,295,Summer,No Holiday,Yes
1571,1571,04/02/2018,115,11,-9.7,37,2.8,1436,Winter,No Holiday,Yes
4079,4079,19/05/2018,1169,23,17.1,37,1.3,2000,Spring,No Holiday,Yes
1122,1122,16/01/2018,592,18,4.9,59,1.4,427,Winter,No Holiday,Yes
2786,2786,27/03/2018,163,2,8.3,70,0.8,394,Spring,No Holiday,Yes
2967,2967,03/04/2018,961,15,19.9,58,2.5,1348,Spring,No Holiday,Yes
2504,2504,15/03/2018,39,8,14.1,97,1.1,342,Spring,No Holiday,Yes
5988,5988,07/08/2018,770,12,31.9,57,0.9,1981,Summer,No Holiday,Yes
7164,7164,25/09/2018,1045,12,21.7,36,2.0,2000,Autumn,Holiday,Yes
728,728,31/12/2017,84,8,-2.1,86,1.4,354,Winter,Holiday,Yes
7587,7587,13/10/2018,374,3,7.6,78,0.7,1614,Autumn,No Holiday,Yes
7543,7543,11/10/2018,1233,7,6.3,65,1.0,2000,Autumn,No Holiday,Yes
412,412,18/12/2017,29,4,-5.4,81,0.7,270,Winter,No Holiday,Yes
5745,5745,28/07/2018,671,9,30.6,74,1.4,716,Summer,No Holiday,Yes
7668,7668,16/10/2018,1063,12,18.8,35,1.2,1057,Autumn,No Holiday,Yes
825,825,04/01/2018,340,9,-7.9,48,1.2,1926,Winter,No Holiday,Yes
3267,3267,16/04/2018,107,3,6.4,67,1.4,1668,Spring,No Holiday,Yes
3974,3974,15/05/2018,1092,14,28.5,33,0.9,1348,Spring,No Holiday,Yes
8306,8306,12/11/2018,187,2,4.8,66,1.6,2000,Autumn,No Holiday,Yes
417,417,18/12/2017,52,9,-4.3,89,1.0,59,Winter,No Holiday,Yes
6748,6748,08/09/2018,285,4,17.2,66,0.6,2000,Autumn,No Holiday,Yes
2082,2082,25/02/2018,402,18,5.2,30,2.8,1877,Winter,No Holiday,Yes
3373,3373,20/04/2018,973,13,24.2,30,1.5,835,Spring,No Holiday,Yes
5726,5726,27/07/2018,507,14,34.1,57,1.8,667,Summer,No Holiday,Yes
4107,4107,21/05/2018,165,3,13.0,0,0.8,2000,Spring,No Holiday,Yes
4380,4380,01/06/2018,1076,12,28.2,34,2.6,1867,Summer,No Holiday,Yes
7723,7723,18/10/2018,1878,19,14.9,49,2.1,2000,Autumn,No Holiday,Yes
1066,1066,14/01/2018,134,10,-2.1,72,1.7,489,Winter,No Holiday,Yes
3913,3913,13/05/2018,178,1,15.1,97,1.7,173,Spring,No Holiday,Yes
5536,5536,19/07/2018,1017,16,33.7,43,2.7,1890,Summer,No Holiday,Yes
8002,8002,30/10/2018,684,10,6.1,38,2.5,1914,Autumn,No Holiday,Yes
5387,5387,13/07/2018,887,11,27.5,70,2.4,1719,Summer,No Holiday,Yes
5732,5732,27/07/2018,1565,20,30.7,73,2.8,1310,Summer,No Holiday,Yes
2738,2738,25/03/2018,195,2,6.0,82,1.3,198,Spring,No Holiday,Yes
5052,5052,29/06/2018,1168,12,26.1,67,2.2,758,Summer,No Holiday,Yes
4000,4000,16/05/2018,223,16,21.8,97,1.8,206,Spring,No Holiday,Yes
2427,2427,12/03/2018,60,3,2.3,48,0.8,1448,Spring,No Holiday,Yes
6833,6833,11/09/2018,2171,17,25.4,44,1.2,2000,Autumn,No Holiday,Yes
1687,1687,09/02/2018,273,7,-3.6,42,0.9,1258,Winter,No Holiday,Yes
851,851,05/01/2018,308,11,-0.7,45,1.5,1429,Winter,No Holiday,Yes
6303,6303,20/08/2018,992,15,32.9,45,1.9,1877,Summer,No Holiday,Yes
5878,5878,02/08/2018,1375,22,32.9,64,1.0,1088,Summer,No Holiday,Yes
2839,2839,29/03/2018,781,7,12.8,82,0.6,370,Spring,No Holiday,Yes
4611,4611,11/06/2018,232,3,18.8,61,1.3,2000,Summer,No Holiday,Yes
2489,2489,14/03/2018,1325,17,20.5,49,3.5,2000,Spring,No Holiday,Yes
6905,6905,14/09/2018,2059,17,25.9,56,1.7,2000,Autumn,No Holiday,Yes
7390,7390,04/10/2018,0,22,19.8,60,1.6,2000,Autumn,No Holiday,No
2849,2849,29/03/2018,1194,17,20.3,48,2.8,635,Spring,No Holiday,Yes
6665,6665,04/09/2018,1993,17,27.6,47,3.3,2000,Autumn,No Holiday,Yes
5881,5881,03/08/2018,675,1,31.7,68,0.3,1103,Summer,No Holiday,Yes
4452,4452,04/06/2018,1152,12,26.3,36,3.1,1377,Summer,No Holiday,Yes
7421,7421,06/10/2018,0,5,16.7,93,2.8,360,Autumn,No Holiday,No
6484,6484,28/08/2018,200,4,22.6,95,0.4,1919,Summer,No Holiday,Yes
2479,2479,14/03/2018,786,7,14.1,69,1.1,1692,Spring,No Holiday,Yes
6617,6617,02/09/2018,2069,17,28.8,47,2.0,1998,Autumn,No Holiday,Yes
2141,2141,28/02/2018,62,5,5.2,59,1.7,437,Winter,No Holiday,Yes
5188,5188,05/07/2018,267,4,23.5,80,0.4,924,Summer,No Holiday,Yes
2744,2744,25/03/2018,225,8,5.0,79,1.1,203,Spring,No Holiday,Yes
7253,7253,29/09/2018,208,5,15.0,77,0.5,2000,Autumn,No Holiday,Yes
3506,3506,26/04/2018,409,2,11.9,57,1.0,1793,Spring,No Holiday,Yes
1679,1679,08/02/2018,195,23,-4.3,44,0.7,1247,Winter,No Holiday,Yes
4249,4249,27/05/2018,799,1,19.8,61,1.4,943,Spring,No Holiday,Yes
3147,3147,11/04/2018,0,3,11.6,81,3.1,687,Spring,No Holiday,No
8130,8130,04/11/2018,1335,18,14.5,46,2.6,1618,Autumn,No Holiday,Yes
7004,7004,18/09/2018,0,20,22.6,58,1.4,2000,Autumn,No Holiday,No
580,580,25/12/2017,72,4,-3.0,51,3.2,2000,Winter,Holiday,Yes
4070,4070,19/05/2018,2128,14,22.8,39,2.6,1983,Spring,No Holiday,Yes
3343,3343,19/04/2018,254,7,7.7,48,0.4,1110,Spring,No Holiday,Yes
7404,7404,05/10/2018,23,12,16.6,90,1.7,518,Autumn,No Holiday,Yes
3672,3672,03/05/2018,361,0,8.7,86,3.1,2000,Spring,No Holiday,Yes
559,559,24/12/2017,3,7,4.7,89,1.1,100,Winter,Holiday,Yes
5237,5237,07/07/2018,273,5,19.8,63,1.4,2000,Summer,No Holiday,Yes
7805,7805,22/10/2018,202,5,9.4,65,0.8,1659,Autumn,No Holiday,Yes
512,512,22/12/2017,544,8,-0.4,69,0.5,904,Winter,Holiday,Yes
1081,1081,15/01/2018,122,1,3.0,62,0.9,835,Winter,No Holiday,Yes
1664,1664,08/02/2018,507,8,-9.7,65,0.8,1508,Winter,No Holiday,Yes
1931,1931,19/02/2018,314,11,4.3,44,2.3,1091,Winter,No Holiday,Yes
8461,8461,18/11/2018,905,13,9.9,37,2.1,1900,Autumn,No Holiday,Yes
1150,1150,17/01/2018,313,22,2.8,74,0.5,309,Winter,No Holiday,Yes
2838,2838,29/03/2018,274,6,12.6,83,0.5,332,Spring,No Holiday,Yes
5949,5949,05/08/2018,1465,21,29.3,75,3.6,1674,Summer,No Holiday,Yes
8308,8308,12/11/2018,109,4,4.0,68,0.0,2000,Autumn,No Holiday,Yes
5177,5177,04/07/2018,1856,17,31.2,56,3.4,1943,Summer,No Holiday,Yes
830,830,04/01/2018,262,14,-0.8,32,1.4,1846,Winter,No Holiday,Yes
8311,8311,12/11/2018,1004,7,3.4,72,1.0,1989,Autumn,No Holiday,Yes
4752,4752,17/06/2018,1394,0,21.5,76,1.4,1015,Summer,No Holiday,Yes
8511,8511,20/11/2018,861,15,11.9,18,3.3,1848,Autumn,No Holiday,Yes
635,635,27/12/2017,213,11,-6.8,28,2.1,1986,Winter,No Holiday,Yes
4465,4465,05/06/2018,742,1,20.0,67,0.7,1426,Summer,No Holiday,Yes
6799,6799,10/09/2018,1463,7,18.9,63,1.8,2000,Autumn,No Holiday,Yes
7987,7987,29/10/2018,1377,19,8.1,53,3.7,2000,Autumn,No Holiday,Yes
7079,7079,21/09/2018,1171,23,19.5,82,0.6,2000,Autumn,No Holiday,Yes
6966,6966,17/09/2018,625,6,18.8,88,1.2,798,Autumn,No Holiday,Yes
4142,4142,22/05/2018,1407,14,22.8,53,1.4,1630,Spring,Holiday,Yes
7027,7027,19/09/2018,0,19,23.5,58,0.4,1836,Autumn,No Holiday,No
876,876,06/01/2018,283,12,0.0,35,2.3,1672,Winter,No Holiday,Yes
4869,4869,21/06/2018,2436,21,23.8,63,1.5,1455,Summer,No Holiday,Yes
5315,5315,10/07/2018,909,11,23.2,82,1.1,1991,Summer,No Holiday,Yes
5222,5222,06/07/2018,1209,14,27.0,52,2.1,2000,Summer,No Holiday,Yes
4,4,01/12/2017,78,4,-6.0,36,2.3,2000,Winter,No Holiday,Yes
3051,3051,07/04/2018,122,3,1.5,82,3.5,372,Spring,No Holiday,Yes
5691,5691,26/07/2018,355,3,27.7,76,0.2,1376,Summer,No Holiday,Yes
3124,3124,10/04/2018,102,4,7.5,48,1.0,1458,Spring,No Holiday,Yes
2491,2491,14/03/2018,1478,19,17.9,54,2.9,2000,Spring,No Holiday,Yes
3854,3854,10/05/2018,0,14,21.2,47,3.7,1142,Spring,No Holiday,No
4777,4777,18/06/2018,547,1,21.0,74,0.5,990,Summer,No Holiday,Yes
7509,7509,09/10/2018,0,21,16.8,52,1.6,2000,Autumn,Holiday,No
6457,6457,27/08/2018,61,1,20.5,89,0.5,235,Summer,No Holiday,Yes
6293,6293,20/08/2018,281,5,25.7,68,0.8,1395,Summer,No Holiday,Yes
1148,1148,17/01/2018,286,20,3.5,72,1.7,361,Winter,No Holiday,Yes
574,574,24/12/2017,110,22,0.2,69,2.7,565,Winter,Holiday,Yes
3769,3769,07/05/2018,609,1,15.1,84,0.3,1858,Spring,No Holiday,Yes
4146,4146,22/05/2018,30,18,17.9,93,1.2,258,Spring,Holiday,Yes
853,853,05/01/2018,312,13,0.9,43,2.0,1112,Winter,No Holiday,Yes
5919,5919,04/08/2018,690,15,34.7,48,3.6,1973,Summer,No Holiday,Yes
6614,6614,02/09/2018,1395,14,29.1,43,1.4,2000,Autumn,No Holiday,Yes
6002,6002,08/08/2018,489,2,28.3,84,2.1,1099,Summer,No Holiday,Yes
4495,4495,06/06/2018,536,7,19.3,63,0.7,916,Summer,Holiday,Yes
8173,8173,06/11/2018,0,13,16.1,56,1.7,328,Autumn,No Holiday,No
6655,6655,04/09/2018,1289,7,20.1,97,1.9,443,Autumn,No Holiday,Yes
2368,2368,09/03/2018,686,16,9.6,38,1.7,1052,Spring,No Holiday,Yes
4780,4780,18/06/2018,164,4,20.2,78,0.7,884,Summer,No Holiday,Yes
7992,7992,30/10/2018,488,0,3.4,55,1.5,2000,Autumn,No Holiday,Yes
2950,2950,02/04/2018,1213,22,17.4,66,2.3,1565,Spring,No Holiday,Yes
5625,5625,23/07/2018,985,9,31.0,55,1.5,1945,Summer,No Holiday,Yes
6971,6971,17/09/2018,954,11,23.8,54,2.1,1626,Autumn,No Holiday,Yes
1841,1841,15/02/2018,236,17,2.4,17,3.1,1990,Winter,Holiday,Yes
5986,5986,07/08/2018,635,10,30.1,65,1.2,2000,Summer,No Holiday,Yes
537,537,23/12/2017,239,9,5.2,84,0.7,226,Winter,No Holiday,Yes
2806,2806,27/03/2018,764,22,12.9,75,1.3,326,Spring,No Holiday,Yes
5801,5801,30/07/2018,1224,17,35.4,44,0.8,2000,Summer,No Holiday,Yes
5596,5596,22/07/2018,270,4,25.9,71,0.3,2000,Summer,No Holiday,Yes
7206,7206,27/09/2018,589,6,13.4,61,0.8,2000,Autumn,No Holiday,Yes
7343,7343,02/10/2018,0,23,14.8,68,0.1,1994,Autumn,No Holiday,No
7560,7560,12/10/2018,706,0,8.2,61,1.3,2000,Autumn,No Holiday,Yes
8096,8096,03/11/2018,0,8,5.4,75,0.4,905,Autumn,No Holiday,No
784,784,02/01/2018,320,16,1.3,23,2.9,2000,Winter,No Holiday,Yes
1409,1409,28/01/2018,178,17,-3.8,32,5.2,2000,Winter,No Holiday,Yes
154,154,07/12/2017,321,10,1.1,83,0.7,311,Winter,No Holiday,Yes
7806,7806,22/10/2018,513,6,9.2,65,0.8,1689,Autumn,No Holiday,Yes
3009,3009,05/04/2018,129,9,6.8,89,2.9,2000,Spring,No Holiday,Yes
1686,1686,09/02/2018,117,6,-4.0,41,0.8,1242,Winter,No Holiday,Yes
4014,4014,17/05/2018,69,6,18.9,98,0.3,338,Spring,No Holiday,Yes
7455,7455,07/10/2018,2167,15,20.4,36,2.8,2000,Autumn,No Holiday,Yes
3863,3863,10/05/2018,0,23,12.4,85,1.1,369,Spring,No Holiday,No
2733,2733,24/03/2018,487,21,6.7,84,2.8,193,Spring,No Holiday,Yes
1895,1895,17/02/2018,117,23,-2.9,31,3.8,2000,Winter,Holiday,Yes
5442,5442,15/07/2018,1466,18,32.2,55,2.4,1769,Summer,No Holiday,Yes
569,569,24/12/2017,104,17,2.2,86,2.6,605,Winter,Holiday,Yes
6709,6709,06/09/2018,1049,13,28.0,52,2.3,1642,Autumn,No Holiday,Yes
5854,5854,01/08/2018,1367,22,32.6,64,2.4,1703,Summer,No Holiday,Yes
1816,1816,14/02/2018,447,16,8.0,36,3.5,1013,Winter,No Holiday,Yes
8319,8319,12/11/2018,1084,15,13.8,34,2.4,1438,Autumn,No Holiday,Yes
3394,3394,21/04/2018,702,10,20.6,24,2.0,950,Spring,No Holiday,Yes
3327,3327,18/04/2018,1149,15,19.0,21,3.3,1716,Spring,No Holiday,Yes
8742,8742,30/11/2018,293,6,-0.8,68,0.8,1322,Autumn,No Holiday,Yes
6102,6102,12/08/2018,261,6,27.2,66,0.9,2000,Summer,No Holiday,Yes
2975,2975,03/04/2018,454,23,15.0,94,1.6,163,Spring,No Holiday,Yes
980,980,10/01/2018,207,20,-8.9,41,2.3,2000,Winter,No Holiday,Yes
190,190,08/12/2017,347,22,-3.4,39,1.2,2000,Winter,No Holiday,Yes
5088,5088,01/07/2018,865,0,22.6,88,0.2,1259,Summer,No Holiday,Yes
699,699,30/12/2017,127,3,-1.1,83,0.8,237,Winter,No Holiday,Yes
8545,8545,22/11/2018,382,1,2.1,39,3.2,1299,Autumn,No Holiday,Yes
606,606,26/12/2017,120,6,-2.8,73,0.7,1906,Winter,No Holiday,Yes
301,301,13/12/2017,251,13,-5.8,28,2.9,1887,Winter,No Holiday,Yes
3420,3420,22/04/2018,631,12,18.9,44,0.9,1910,Spring,No Holiday,Yes
8584,8584,23/11/2018,891,16,6.3,17,1.5,2000,Autumn,No Holiday,Yes
1060,1060,14/01/2018,48,4,-4.0,79,1.2,453,Winter,No Holiday,Yes
3444,3444,23/04/2018,10,12,9.0,96,1.9,481,Spring,No Holiday,Yes
1069,1069,14/01/2018,272,13,3.0,52,1.4,568,Winter,No Holiday,Yes
2205,2205,02/03/2018,396,21,1.0,34,1.4,1880,Spring,No Holiday,Yes
7339,7339,02/10/2018,0,19,17.6,57,1.7,2000,Autumn,No Holiday,No
8208,8208,08/11/2018,395,0,12.9,70,1.8,2000,Autumn,No Holiday,Yes
7679,7679,16/10/2018,950,23,12.9,78,0.6,1201,Autumn,No Holiday,Yes
4642,4642,12/06/2018,971,10,22.1,53,1.1,1999,Summer,No Holiday,Yes
7683,7683,17/10/2018,239,3,10.2,80,0.3,1191,Autumn,No Holiday,Yes
7996,7996,30/10/2018,150,4,1.6,63,0.3,2000,Autumn,No Holiday,Yes
5600,5600,22/07/2018,477,8,27.9,60,0.6,1835,Summer,No Holiday,Yes
7022,7022,19/09/2018,0,14,26.1,40,1.2,1840,Autumn,No Holiday,No
4893,4893,22/06/2018,2251,21,24.2,32,1.5,2000,Summer,No Holiday,Yes
225,225,10/12/2017,31,9,0.2,90,1.0,305,Winter,No Holiday,Yes
3354,3354,19/04/2018,2198,18,19.1,31,3.0,958,Spring,No Holiday,Yes
5895,5895,03/08/2018,600,15,37.4,44,3.2,1499,Summer,No Holiday,Yes
3436,3436,23/04/2018,2,4,9.5,95,2.4,410,Spring,No Holiday,Yes
1693,1693,09/02/2018,268,13,2.6,27,0.8,1120,Winter,No Holiday,Yes
6893,6893,14/09/2018,249,5,20.7,77,0.9,2000,Autumn,No Holiday,Yes
1045,1045,13/01/2018,212,13,-2.5,62,1.4,1087,Winter,No Holiday,Yes
3446,3446,23/04/2018,17,14,9.4,96,2.6,304,Spring,No Holiday,Yes
8050,8050,01/11/2018,696,10,8.1,51,0.7,1100,Autumn,No Holiday,Yes
8741,8741,30/11/2018,149,5,-0.7,66,0.5,1336,Autumn,No Holiday,Yes
4735,4735,16/06/2018,583,7,17.0,60,1.1,1993,Summer,No Holiday,Yes
4496,4496,06/06/2018,799,8,21.2,59,1.2,794,Summer,Holiday,Yes
1218,1218,20/01/2018,283,18,4.6,55,3.2,232,Winter,No Holiday,Yes
6015,6015,08/08/2018,687,15,34.5,47,3.2,1958,Summer,No Holiday,Yes
3987,3987,16/05/2018,166,3,22.6,89,0.7,327,Spring,No Holiday,Yes
4911,4911,23/06/2018,1589,15,28.4,43,3.1,1337,Summer,No Holiday,Yes
4493,4493,06/06/2018,218,5,18.7,73,1.4,1065,Summer,Holiday,Yes
6944,6944,16/09/2018,464,8,21.9,88,1.6,601,Autumn,No Holiday,Yes
5699,5699,26/07/2018,614,11,30.2,67,1.5,1003,Summer,No Holiday,Yes
8352,8352,14/11/2018,612,0,7.0,54,0.9,1862,Autumn,No Holiday,Yes
956,956,09/01/2018,302,20,-4.9,59,0.6,1992,Winter,No Holiday,Yes
2869,2869,30/03/2018,860,13,20.3,27,1.4,1464,Spring,No Holiday,Yes
4433,4433,03/06/2018,2131,17,29.5,29,4.1,1944,Summer,No Holiday,Yes
4973,4973,26/06/2018,45,5,23.7,64,0.9,876,Summer,No Holiday,Yes
2961,2961,03/04/2018,867,9,18.3,67,2.4,1375,Spring,No Holiday,Yes
2200,2200,02/03/2018,574,16,5.2,21,2.1,1721,Spring,No Holiday,Yes
98,98,05/12/2017,124,2,-6.8,41,2.5,2000,Winter,No Holiday,Yes
8626,8626,25/11/2018,430,10,4.0,76,1.3,404,Autumn,No Holiday,Yes
2557,2557,17/03/2018,1111,13,10.9,32,1.2,1772,Spring,No Holiday,Yes
8445,8445,17/11/2018,685,21,5.0,42,1.5,1927,Autumn,No Holiday,Yes
4199,4199,24/05/2018,1087,23,18.1,56,1.6,1095,Spring,No Holiday,Yes
5539,5539,19/07/2018,2245,19,31.6,58,2.3,1556,Summer,No Holiday,Yes
1648,1648,07/02/2018,240,16,-1.7,18,2.0,1919,Winter,No Holiday,Yes
6197,6197,16/08/2018,263,5,28.0,66,0.5,2000,Summer,No Holiday,Yes
6295,6295,20/08/2018,1285,7,25.4,60,1.4,1879,Summer,No Holiday,Yes
4499,4499,06/06/2018,1152,11,25.8,52,2.1,905,Summer,Holiday,Yes
1154,1154,18/01/2018,137,2,3.3,73,1.2,288,Winter,No Holiday,Yes
2255,2255,04/03/2018,9,23,8.7,91,2.9,957,Spring,No Holiday,Yes
3170,3170,12/04/2018,269,2,8.1,45,1.0,2000,Spring,No Holiday,Yes
7400,7400,05/10/2018,208,8,16.9,72,1.3,2000,Autumn,No Holiday,Yes
7158,7158,25/09/2018,132,6,11.2,70,0.9,2000,Autumn,Holiday,Yes
3108,3108,09/04/2018,799,12,10.4,44,1.7,1235,Spring,No Holiday,Yes
4548,4548,08/06/2018,1256,12,23.1,56,1.6,1222,Summer,No Holiday,Yes
5423,5423,14/07/2018,1278,23,26.6,80,2.0,1527,Summer,No Holiday,Yes
2049,2049,24/02/2018,253,9,0.6,64,3.8,430,Winter,No Holiday,Yes
8577,8577,23/11/2018,800,9,-1.5,33,0.9,1962,Autumn,No Holiday,Yes
262,262,11/12/2017,222,22,-10.2,50,3.0,2000,Winter,No Holiday,Yes
4061,4061,19/05/2018,198,5,10.4,71,1.1,2000,Spring,No Holiday,Yes
5534,5534,19/07/2018,722,14,33.1,47,2.5,1785,Summer,No Holiday,Yes
6616,6616,02/09/2018,1853,16,29.3,44,1.4,1997,Autumn,No Holiday,Yes
8120,8120,04/11/2018,481,8,5.7,78,1.1,714,Autumn,No Holiday,Yes
8155,8155,05/11/2018,1618,19,13.2,66,1.7,705,Autumn,No Holiday,Yes
1802,1802,14/02/2018,129,2,1.2,64,0.9,1680,Winter,No Holiday,Yes
4736,4736,16/06/2018,892,8,18.7,57,1.0,1956,Summer,No Holiday,Yes
2385,2385,10/03/2018,381,9,2.7,71,1.3,418,Spring,No Holiday,Yes
6694,6694,05/09/2018,1798,22,23.6,82,1.8,1673,Autumn,No Holiday,Yes
5759,5759,28/07/2018,1039,23,28.6,74,0.7,1807,Summer,No Holiday,Yes
1959,1959,20/02/2018,431,15,5.4,18,3.7,1940,Winter,No Holiday,Yes
2976,2976,04/04/2018,355,0,15.0,96,2.1,141,Spring,No Holiday,Yes
1843,1843,15/02/2018,166,19,0.1,21,2.9,2000,Winter,Holiday,Yes
1734,1734,11/02/2018,39,6,-8.4,33,1.4,1963,Winter,No Holiday,Yes
2911,2911,01/04/2018,169,7,12.5,62,0.4,1003,Spring,No Holiday,Yes
8338,8338,13/11/2018,710,10,9.0,51,0.9,706,Autumn,No Holiday,Yes
1986,1986,21/02/2018,784,18,1.8,16,3.4,2000,Winter,No Holiday,Yes
6546,6546,30/08/2018,1887,18,26.1,72,2.4,1066,Summer,No Holiday,Yes
7098,7098,22/09/2018,1939,18,23.2,36,2.8,2000,Autumn,No Holiday,Yes
2811,2811,28/03/2018,150,3,10.9,79,0.8,383,Spring,No Holiday,Yes
659,659,28/12/2017,288,11,-2.1,34,1.0,1868,Winter,No Holiday,Yes
2511,2511,15/03/2018,329,15,11.6,97,3.4,117,Spring,No Holiday,Yes
4282,4282,28/05/2018,828,10,23.3,49,1.1,1881,Spring,No Holiday,Yes
6287,6287,19/08/2018,1016,23,27.5,60,0.3,2000,Summer,No Holiday,Yes
1930,1930,19/02/2018,235,10,2.6,45,1.2,1230,Winter,No Holiday,Yes
7125,7125,23/09/2018,1148,21,19.1,38,2.1,2000,Autumn,Holiday,Yes
197,197,09/12/2017,56,5,-4.7,49,0.8,1999,Winter,No Holiday,Yes
7777,7777,21/10/2018,622,1,10.6,60,0.5,1642,Autumn,No Holiday,Yes
2931,2931,02/04/2018,111,3,15.6,81,1.2,628,Spring,No Holiday,Yes
8004,8004,30/10/2018,881,12,8.5,34,1.5,1892,Autumn,No Holiday,Yes
2327,2327,07/03/2018,48,23,6.0,79,2.0,918,Spring,No Holiday,Yes
4389,4389,01/06/2018,2066,21,23.5,44,1.6,2000,Summer,No Holiday,Yes
4218,4218,25/05/2018,2916,18,23.3,32,2.6,1772,Spring,No Holiday,Yes
202,202,09/12/2017,273,10,-2.2,42,1.3,1646,Winter,No Holiday,Yes
3510,3510,26/04/2018,452,6,10.0,72,0.8,1217,Spring,No Holiday,Yes
4931,4931,24/06/2018,870,11,27.1,52,2.1,557,Summer,No Holiday,Yes
5535,5535,19/07/2018,827,15,33.7,41,2.5,1924,Summer,No Holiday,Yes
5791,5791,30/07/2018,1130,7,26.8,59,1.1,2000,Summer,No Holiday,Yes
1707,1707,10/02/2018,145,3,2.0,71,1.2,534,Winter,No Holiday,Yes
5172,5172,04/07/2018,1021,12,30.5,58,2.5,1741,Summer,No Holiday,Yes
5249,5249,07/07/2018,2020,17,28.9,45,1.4,2000,Summer,No Holiday,Yes
6528,6528,30/08/2018,214,0,24.7,94,2.8,1270,Summer,No Holiday,Yes
8625,8625,25/11/2018,355,9,2.3,88,1.1,286,Autumn,No Holiday,Yes
5855,5855,01/08/2018,1046,23,32.3,67,1.0,1592,Summer,No Holiday,Yes
8164,8164,06/11/2018,0,4,9.1,81,0.0,493,Autumn,No Holiday,No
854,854,05/01/2018,343,14,1.4,41,2.0,1003,Winter,No Holiday,Yes
4737,4737,16/06/2018,1144,9,20.4,54,1.5,2000,Summer,No Holiday,Yes
698,698,30/12/2017,192,2,-0.9,84,0.6,230,Winter,No Holiday,Yes
3696,3696,04/05/2018,624,0,10.0,63,2.1,1653,Spring,No Holiday,Yes
1636,1636,07/02/2018,34,4,-13.1,54,0.7,1369,Winter,No Holiday,Yes
7280,7280,30/09/2018,0,8,16.2,69,1.1,2000,Autumn,No Holiday,No
7554,7554,11/10/2018,2378,18,12.1,40,2.4,1854,Autumn,No Holiday,Yes
3581,3581,29/04/2018,138,5,9.7,63,1.1,1304,Spring,No Holiday,Yes
1291,1291,23/01/2018,248,19,-12.0,47,3.2,2000,Winter,No Holiday,Yes
6585,6585,01/09/2018,925,9,24.1,56,2.1,1956,Autumn,No Holiday,Yes
1853,1853,16/02/2018,28,5,-5.0,44,0.9,1976,Winter,Holiday,Yes
5232,5232,07/07/2018,1191,0,21.5,56,1.8,2000,Summer,No Holiday,Yes
3763,3763,06/05/2018,1639,19,19.0,70,0.7,2000,Spring,No Holiday,Yes
3304,3304,17/04/2018,1312,16,19.5,28,3.0,1605,Spring,No Holiday,Yes
1495,1495,01/02/2018,244,7,-8.7,64,0.5,1972,Winter,No Holiday,Yes
7994,7994,30/10/2018,283,2,2.1,56,0.5,2000,Autumn,No Holiday,Yes
1998,1998,22/02/2018,151,6,-3.0,62,0.8,1996,Winter,No Holiday,Yes
663,663,28/12/2017,303,15,0.4,57,2.4,1179,Winter,No Holiday,Yes
3748,3748,06/05/2018,16,4,15.8,93,0.4,268,Spring,No Holiday,Yes
4413,4413,02/06/2018,2238,21,22.1,44,2.5,2000,Summer,No Holiday,Yes
